PROBA_SKLEARN,PROBA_PORTABLE,DIF_ABS
0.39747647001594905,0.39747647001594916,1.1102230246251565e-16
0.11733185657890703,0.11733185657890709,5.551115123125783e-17
0.0922495336026943,0.09224953360269439,8.326672684688674e-17
0.10229525546511853,0.10229525546511856,2.7755575615628914e-17
0.11024284827499335,0.11024284827499337,1.3877787807814457e-17
0.018449930836655307,0.01844993083665531,3.469446951953614e-18
0.16778902663566478,0.16778902663566483,5.551115123125783e-17
0.08421223293465058,0.08421223293465059,1.3877787807814457e-17
0.06787108566344838,0.06787108566344843,5.551115123125783e-17
0.052343461364531704,0.052343461364531704,0.0
0.040432790859066745,0.04043279085906675,6.938893903907228e-18
0.08925885293503939,0.08925885293503938,1.3877787807814457e-17
0.14455422074796492,0.14455422074796503,1.1102230246251565e-16
0.04363286078971237,0.04363286078971238,1.3877787807814457e-17
0.32335918727235874,0.32335918727235874,0.0
0.11113132781151679,0.11113132781151672,6.938893903907228e-17
0.07748532207148595,0.077485322071486,5.551115123125783e-17
0.13309866017474006,0.13309866017474004,2.7755575615628914e-17
0.1357191579171085,0.1357191579171086,8.326672684688674e-17
0.05340906522564436,0.05340906522564442,5.551115123125783e-17
0.10119371384138538,0.10119371384138545,6.938893903907228e-17
0.0992012174788766,0.09920121747887663,2.7755575615628914e-17
0.16600001708955003,0.16600001708955003,0.0
0.03080450727688079,0.03080450727688079,0.0
0.06363629805879437,0.06363629805879434,2.7755575615628914e-17
0.061729177255253606,0.0617291772552536,6.938893903907228e-18
0.06077158989982046,0.06077158989982044,2.0816681711721685e-17
0.03933094261598294,0.039330942615982925,1.3877787807814457e-17
0.11004162800726094,0.1100416280072609,4.163336342344337e-17
0.07086289804562904,0.07086289804562905,1.3877787807814457e-17
0.16136766571056876,0.16136766571056885,8.326672684688674e-17
0.051449633834608606,0.051449633834608606,0.0
0.07893112738524757,0.0789311273852476,2.7755575615628914e-17
0.06418286494455548,0.06418286494455548,0.0
0.03839588253267695,0.03839588253267696,6.938893903907228e-18
0.35581534746301846,0.3558153474630184,5.551115123125783e-17
0.18826456349989837,0.18826456349989845,8.326672684688674e-17
0.09844643815481453,0.09844643815481449,4.163336342344337e-17
0.10818201010723326,0.10818201010723325,1.3877787807814457e-17
0.0848764070102799,0.08487640701027994,4.163336342344337e-17
0.1625685173955707,0.16256851739557074,2.7755575615628914e-17
0.15278315627140865,0.1527831562714087,5.551115123125783e-17
0.11779433565286457,0.11779433565286455,1.3877787807814457e-17
0.054097585386138805,0.054097585386138805,0.0
0.10957454907590373,0.10957454907590368,5.551115123125783e-17
0.09544997515076147,0.09544997515076147,0.0
0.37077189288202317,0.37077189288202306,1.1102230246251565e-16
0.08789272130260327,0.08789272130260328,1.3877787807814457e-17
0.05842194736947372,0.05842194736947369,2.7755575615628914e-17
