COD_APO;COD_ENDOSSO;COD_ITEM;DATA_COMP;COD_END;COB_FUNDO;COD_MOD;ID_BEM;COBERTURA;CULTURA;MUNIC;UF;INICIO_VIG;FIM_VIG;TIPO_FRANQ;VAL_FRANQ;AREA_SEG;IMP_SEG;PREMIO;PREMIO_SUB;ORIGEM_SUB;CORRETAGEM;PERC_CARR;PERC_DESC
296678543;8639680;13889331;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;19871.0;PR;20200514.0;20210514.0;4.0;0.0;0.0;600.0;101.29;0.0;00;25.32;25.0;0.0
296678543;8639680;13869024;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;18676.0;BA;20200424.0;20210424.0;9.0;0.0;0.0;27446.16;107.31;0.0;00;26.83;25.0;0.0
296678543;8639680;13869024;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;18676.0;BA;20200424.0;20210424.0;4.0;0.0;0.0;27446.16;107.31;0.0;00;26.83;25.0;0.0
296678543;8639680;13869024;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;18676.0;BA;20200424.0;20210424.0;9.0;0.0;0.0;600.0;107.31;0.0;00;26.83;25.0;0.0
296678543;8639680;13869024;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;18676.0;BA;20200424.0;20210424.0;4.0;0.0;0.0;600.0;107.31;0.0;00;26.83;25.0;0.0
296678543;8639680;13874082;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;25683.0;SC;20200423.0;20210414.0;9.0;0.0;0.0;26698.75;203.63;0.0;00;50.9;25.0;0.0
296678543;8639680;13874082;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;25683.0;SC;20200423.0;20210414.0;4.0;0.0;0.0;26698.75;203.63;0.0;00;50.9;25.0;0.0
289707920;509929;1666800;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;117047.0;60.87;0.0;00;18.26;0.0;0.0
289707920;509929;1666803;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;50949.0;26.5;0.0;00;7.95;0.0;0.0
289707920;509923;1576278;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;7018.0;3.78;0.0;00;1.13;0.0;0.0
289707920;509928;1608756;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;21751.0;11.31;0.0;00;3.39;0.0;0.0
289707920;509928;1634579;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;9275.0;4.82;0.0;00;1.45;0.0;0.0
289707920;509928;1634755;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;62871.0;32.7;0.0;00;9.81;0.0;0.0
289707920;509928;1608910;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;34704.0;18.05;0.0;00;5.42;0.0;0.0
289707920;509922;1513389;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;71000.0;38.16;0.0;00;11.45;0.0;0.0
289707920;509922;1543298;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;14184.0;7.62;0.0;00;2.29;0.0;0.0
296678543;8639680;13755429;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45175.0;RS;20191223.0;20201223.0;9.0;0.0;0.0;60000.0;469.2;0.0;00;117.3;25.0;0.0
296678543;8639680;13755429;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45175.0;RS;20191223.0;20201223.0;4.0;0.0;0.0;60000.0;469.2;0.0;00;117.3;25.0;0.0
289707920;509931;1697651;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;83867.0;45.07;0.0;00;13.52;0.0;0.0
289707920;509931;1697656;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;62837.0;32.68;0.0;00;9.8;0.0;0.0
289707920;509931;1697759;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;511463.0;265.97;0.0;00;79.79;0.0;0.0
289707920;509931;1697927;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;10109.0;5.43;0.0;00;1.63;0.0;0.0
296678543;8639680;13869002;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4532.0;PR;20200424.0;20210424.0;9.0;0.0;0.0;2640.97;12.81;0.0;00;3.2;25.0;0.0
296678543;8639680;13869002;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4532.0;PR;20200424.0;20210424.0;4.0;0.0;0.0;2640.97;12.81;0.0;00;3.2;25.0;0.0
296678543;8639680;13869002;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4532.0;PR;20200424.0;20210424.0;9.0;0.0;0.0;600.0;12.8;0.0;00;3.2;25.0;0.0
296678543;8639680;13869002;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4532.0;PR;20200424.0;20210424.0;4.0;0.0;0.0;600.0;12.8;0.0;00;3.2;25.0;0.0
296678543;8639680;13868755;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;25528.0;MG;20200424.0;20210424.0;9.0;0.0;0.0;7913.52;30.94;0.0;00;7.74;25.0;0.0
296678543;8639680;13868755;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;25528.0;MG;20200424.0;20210424.0;4.0;0.0;0.0;7913.52;30.94;0.0;00;7.74;25.0;0.0
296678543;8639680;13868755;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;25528.0;MG;20200424.0;20210424.0;9.0;0.0;0.0;600.0;30.94;0.0;00;7.74;25.0;0.0
296678543;8639680;13868755;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;25528.0;MG;20200424.0;20210424.0;4.0;0.0;0.0;600.0;30.94;0.0;00;7.74;25.0;0.0
296678543;8639680;13877852;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38632.0;SC;20200502.0;20210502.0;9.0;0.0;0.0;15235.53;73.89;0.0;00;18.47;25.0;0.0
296678543;8639680;13877852;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38632.0;SC;20200502.0;20210502.0;4.0;0.0;0.0;15235.53;73.89;0.0;00;18.47;25.0;0.0
296678543;8639680;13877852;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38632.0;SC;20200502.0;20210502.0;9.0;0.0;0.0;600.0;73.89;0.0;00;18.47;25.0;0.0
296678543;8639680;13877852;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38632.0;SC;20200502.0;20210502.0;4.0;0.0;0.0;600.0;73.89;0.0;00;18.47;25.0;0.0
296678543;8639680;13889660;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;24316.0;MG;20200505.0;20210505.0;4.0;0.0;0.0;21131.46;388.02;0.0;00;97.0;25.0;0.0
296678543;8639680;13889660;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;24316.0;MG;20200505.0;20210505.0;9.0;0.0;0.0;600.0;388.01;0.0;00;97.0;25.0;0.0
296678543;8639680;13889660;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;24316.0;MG;20200505.0;20210505.0;4.0;0.0;0.0;600.0;388.01;0.0;00;97.0;25.0;0.0
296678543;8639680;13889660;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;24316.0;MG;20200505.0;20210505.0;9.0;0.0;0.0;21131.46;388.02;0.0;00;97.0;25.0;0.0
289707920;509922;1513426;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;58461.0;31.41;0.0;00;9.42;0.0;0.0
289707920;509922;1513431;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;4762.0;2.56;0.0;00;0.77;0.0;0.0
289707920;509922;1513521;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;19897.0;10.69;0.0;00;3.21;0.0;0.0
289707920;509923;1576383;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;46450.0;24.97;0.0;00;7.49;0.0;0.0
289707920;509923;1576397;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;26179.0;14.07;0.0;00;4.22;0.0;0.0
289707920;509923;1576516;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;449398.0;241.49;0.0;00;72.45;0.0;0.0
289707920;509928;1608949;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;24070.0;12.51;0.0;00;3.75;0.0;0.0
289707920;509928;1634878;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;25563.0;13.29;0.0;00;3.99;0.0;0.0
296678543;8639680;13874906;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;25913.0;GO;20200424.0;20210424.0;9.0;0.0;0.0;47245.86;458.28;0.0;00;114.57;25.0;0.0
296678543;8639680;13874906;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;25913.0;GO;20200424.0;20210424.0;4.0;0.0;0.0;47245.86;458.28;0.0;00;114.57;25.0;0.0
296678543;8639680;13874909;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;18573.0;RS;20200427.0;20210327.0;9.0;0.0;0.0;34274.56;245.25;0.0;00;61.31;25.0;0.0
296678543;8639680;13874909;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;18573.0;RS;20200427.0;20210327.0;4.0;0.0;0.0;34274.56;245.25;0.0;00;61.31;25.0;0.0
289707920;509917;1466834;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200901.0;20200930.0;9.0;0.0;0.0;153686.0;79.92;0.0;00;23.97;0.0;0.0
289707920;509917;1466755;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200901.0;20200930.0;9.0;0.0;0.0;92238.0;47.97;0.0;00;14.39;0.0;0.0
289707920;509917;1466962;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200901.0;20200930.0;9.0;0.0;0.0;7286.0;3.79;0.0;00;1.14;0.0;0.0
289707920;509917;1466944;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200901.0;20200930.0;9.0;0.0;0.0;20000.0;10.4;0.0;00;3.12;0.0;0.0
289707920;509917;1466949;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200901.0;20200930.0;9.0;0.0;0.0;67603.0;35.16;0.0;00;10.55;0.0;0.0
289707920;509917;1467059;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20200901.0;20200930.0;9.0;0.0;0.0;37914.0;19.72;0.0;00;5.91;0.0;0.0
289707920;509936;1710326;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;4063.0;2.18;0.0;00;0.65;0.0;0.0
296678543;8639680;13894774;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;56535.0;RR;20200517.0;20210517.0;9.0;0.0;0.0;67486.17;263.87;0.0;00;65.97;25.0;0.0
296678543;8639680;13894774;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;56535.0;RR;20200517.0;20210517.0;4.0;0.0;0.0;67486.17;263.87;0.0;00;65.97;25.0;0.0
296678543;8639680;13894774;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;56535.0;RR;20200517.0;20210517.0;9.0;0.0;0.0;600.0;263.87;0.0;00;65.97;25.0;0.0
296678543;8639680;13894774;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;56535.0;RR;20200517.0;20210517.0;4.0;0.0;0.0;600.0;263.87;0.0;00;65.97;25.0;0.0
296678543;8639680;13889495;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4271.0;TO;20200514.0;20210110.0;9.0;0.0;0.0;16897.32;26.11;0.0;00;6.53;25.0;0.0
289707920;509923;1576542;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;45000.0;24.18;0.0;00;7.25;0.0;0.0
289707920;509928;1634911;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;5047.0;2.62;0.0;00;0.79;0.0;0.0
296678543;8639680;13889495;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4271.0;TO;20200514.0;20210110.0;4.0;0.0;0.0;16897.32;26.11;0.0;00;6.53;25.0;0.0
296678543;8639680;13889495;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4271.0;TO;20200514.0;20210110.0;9.0;0.0;0.0;600.0;26.11;0.0;00;6.53;25.0;0.0
296678543;8639680;13889495;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4271.0;TO;20200514.0;20210110.0;4.0;0.0;0.0;600.0;26.11;0.0;00;6.53;25.0;0.0
296678543;8639680;13874806;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;11051.0;MG;20200427.0;20210427.0;9.0;0.0;0.0;15719.2;73.59;0.0;00;18.39;25.0;0.0
296678543;8639680;13874806;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;11051.0;MG;20200427.0;20210427.0;4.0;0.0;0.0;15719.2;73.59;0.0;00;18.39;25.0;0.0
296678543;8639680;13884721;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;41564.0;MT;20200428.0;20210407.0;9.0;0.0;0.0;40813.3;300.79;0.0;00;75.19;25.0;0.0
296678543;8639680;13884721;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;41564.0;MT;20200428.0;20210407.0;4.0;0.0;0.0;40813.3;300.79;0.0;00;75.19;25.0;0.0
289707920;509936;1710352;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;156392.0;84.04;0.0;00;25.21;0.0;0.0
296678543;8639680;13874704;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;43287.0;SC;20200428.0;20210428.0;9.0;0.0;0.0;42294.82;198.02;0.0;00;49.5;25.0;0.0
296678543;8639680;13874704;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;43287.0;SC;20200428.0;20210428.0;4.0;0.0;0.0;42294.82;198.02;0.0;00;49.5;25.0;0.0
296678543;8639680;13882387;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;33194.0;RS;20200507.0;20210507.0;9.0;0.0;0.0;33307.38;77.97;0.0;00;19.49;25.0;0.0
296678543;8639680;13882387;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;33194.0;RS;20200507.0;20210507.0;4.0;0.0;0.0;33307.38;77.97;0.0;00;19.49;25.0;0.0
296678543;8639680;13882387;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;33194.0;RS;20200507.0;20210507.0;9.0;0.0;0.0;600.0;77.97;0.0;00;19.49;25.0;0.0
296678543;8639680;13882387;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;33194.0;RS;20200507.0;20210507.0;4.0;0.0;0.0;600.0;77.97;0.0;00;19.49;25.0;0.0
296678543;8639680;13899179;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;41681.0;GO;20200514.0;20210503.0;9.0;0.0;0.0;5146.53;48.39;0.0;00;12.09;25.0;0.0
296678543;8639680;13899179;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;41681.0;GO;20200514.0;20210503.0;4.0;0.0;0.0;5146.53;48.39;0.0;00;12.09;25.0;0.0
296678543;8639680;13865829;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4594.0;PR;20200415.0;20210415.0;9.0;0.0;0.0;20400.0;197.88;0.0;00;49.47;25.0;0.0
296678543;8639680;13865829;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;4594.0;PR;20200415.0;20210415.0;4.0;0.0;0.0;20400.0;197.88;0.0;00;49.47;25.0;0.0
296678543;8639680;13882390;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;5311.0;RS;20200507.0;20210507.0;9.0;0.0;0.0;19856.48;46.48;0.0;00;11.62;25.0;0.0
296678543;8639680;13882390;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;5311.0;RS;20200507.0;20210507.0;4.0;0.0;0.0;19856.48;46.48;0.0;00;11.62;25.0;0.0
296678543;8639680;13882390;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;5311.0;RS;20200507.0;20210507.0;4.0;0.0;0.0;600.0;46.48;0.0;00;11.62;25.0;0.0
296678543;8639680;13882390;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;5311.0;RS;20200507.0;20210507.0;9.0;0.0;0.0;600.0;46.48;0.0;00;11.62;25.0;0.0
289707920;509923;1576590;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;33137.0;17.8;0.0;00;5.34;0.0;0.0
289707920;509928;1609091;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;12164.0;6.33;0.0;00;1.9;0.0;0.0
289707920;509928;1609098;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;4483.0;2.33;0.0;00;0.7;0.0;0.0
289707920;509928;1609101;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;45014.0;23.41;0.0;00;7.02;0.0;0.0
289707920;509935;1783339;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;151250.0;81.27;0.0;00;24.38;0.0;0.0
289707920;509935;1783400;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;45254.0;24.32;0.0;00;7.3;0.0;0.0
289707920;509935;1783488;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;12429.0;6.67;0.0;00;2.0;0.0;0.0
289707920;509935;1783528;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;1182.0;0.53;0.0;00;0.16;0.0;0.0
289707920;509935;1783543;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;32318.0;17.36;0.0;00;5.21;0.0;0.0
289707920;509931;1697964;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;444260.0;231.02;0.0;00;69.31;0.0;0.0
289707920;509931;1698025;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;314125.0;163.35;0.0;00;49.01;0.0;0.0
289707920;509931;1698274;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;562575.0;292.55;0.0;00;87.77;0.0;0.0
296678543;8639680;13866058;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;13798.0;GO;20200417.0;20210401.0;9.0;0.0;0.0;11764.57;87.94;0.0;00;21.98;25.0;0.0
296678543;8639680;13866058;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;13798.0;GO;20200417.0;20210401.0;4.0;0.0;0.0;11764.57;87.94;0.0;00;21.98;25.0;0.0
296678543;8639680;13889592;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;43335.0;SC;20200513.0;20210512.0;9.0;0.0;0.0;54380.66;253.89;0.0;00;63.47;25.0;0.0
296678543;8639680;13889592;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;43335.0;SC;20200513.0;20210512.0;4.0;0.0;0.0;54380.66;253.89;0.0;00;63.47;25.0;0.0
296678543;8639680;13889588;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;11367.0;RS;20200507.0;20210214.0;9.0;0.0;0.0;7403.61;55.66;0.0;00;13.91;25.0;0.0
296678543;8639680;13889588;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;11367.0;RS;20200507.0;20210214.0;4.0;0.0;0.0;7403.61;55.66;0.0;00;13.91;25.0;0.0
296678543;8639680;13889582;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;39617.0;RS;20200511.0;20210511.0;9.0;0.0;0.0;24000.0;187.68;0.0;00;46.92;25.0;0.0
296678543;8639680;13889582;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;39617.0;RS;20200511.0;20210511.0;4.0;0.0;0.0;24000.0;187.68;0.0;00;46.92;25.0;0.0
296678543;8639680;13865869;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;21838.0;MA;20200422.0;20210422.0;9.0;0.0;0.0;51645.43;2485.02;0.0;00;621.26;25.0;0.0
296678543;8639680;13865869;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;21838.0;MA;20200422.0;20210422.0;4.0;0.0;0.0;51645.43;2485.02;0.0;00;621.26;25.0;0.0
296678543;8639680;13865869;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;21838.0;MA;20200422.0;20210422.0;9.0;0.0;0.0;600.0;2485.02;0.0;00;621.26;25.0;0.0
296678543;8639680;13865869;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;21838.0;MA;20200422.0;20210422.0;4.0;0.0;0.0;600.0;2485.02;0.0;00;621.26;25.0;0.0
289707920;509936;1710398;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;51194.0;27.51;0.0;00;8.25;0.0;0.0
289707920;509922;1543658;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;10085.0;5.42;0.0;00;1.63;0.0;0.0
289707920;509922;1543795;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201001.0;20201031.0;9.0;0.0;0.0;30336.0;16.3;0.0;00;4.89;0.0;0.0
289707920;509929;1666942;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;100565.0;52.29;0.0;00;15.69;0.0;0.0
289707920;509929;1667115;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;15740.0;8.19;0.0;00;2.46;0.0;0.0
296678544;8639690;15479932;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;34014.0;MG;20201120.0;20211117.0;9.0;0.0;0.0;72000.0;1401.74;0.0;00;420.52;30.0;0.0
296678544;8639690;15495398;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;40369.0;SP;20201204.0;20211205.0;9.0;0.0;0.0;67987.57;1338.25;0.0;00;401.47;30.0;0.0
296678544;8639690;15495464;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;9087.0;PB;20201207.0;20211208.0;9.0;0.0;0.0;302122.8;5946.91;0.0;00;1784.07;30.0;0.0
296678544;8639690;15495792;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;41681.0;GO;20201202.0;20211127.0;9.0;0.0;0.0;180647.72;1748.77;0.0;00;1049.25;30.0;0.0
296678544;8639690;15495620;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;15174.0;SP;20201208.0;20210720.0;9.0;0.0;0.0;172180.52;2074.24;0.0;00;622.27;30.0;0.0
296678544;8639690;15246574;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;7388.0;SP;20200110.0;20210110.0;9.0;0.0;0.0;22932.25;450.16;0.0;00;135.04;30.0;0.0
296678544;8639690;15246486;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;6482.0;SP;20200102.0;20210102.0;9.0;0.0;0.0;215797.11;4236.09;0.0;00;1270.82;30.0;0.0
296678544;8639690;15247190;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;36373.0;GO;20200107.0;20210106.0;9.0;0.0;0.0;33090.87;324.79;0.0;00;194.87;30.0;0.0
296678544;8639690;15246265;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;40761.0;MT;20200110.0;20201126.0;9.0;0.0;0.0;720000.0;12429.82;0.0;00;3728.94;30.0;0.0
296678544;8639690;15247437;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;44114.0;GO;20200110.0;20201014.0;9.0;0.0;0.0;186796.8;1396.41;0.0;00;837.84;30.0;0.0
296678544;8639690;15246156;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;19905.0;GO;20200110.0;20201128.0;9.0;0.0;0.0;209507.18;3639.39;0.0;00;1091.81;30.0;0.0
296678544;8639690;15468490;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;24440.0;MG;20201105.0;20211015.0;9.0;0.0;0.0;423530.38;3917.78;0.0;00;2350.66;30.0;0.0
296678544;8639690;15467882;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;7388.0;SP;20201105.0;20211106.0;9.0;0.0;0.0;72000.0;1417.23;0.0;00;425.16;30.0;0.0
296678544;8639690;15468019;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;14450.0;PR;20201023.0;20210725.0;9.0;0.0;0.0;349653.97;5171.28;0.0;00;1551.38;30.0;0.0
296678544;8639690;15468134;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;24024.0;MG;20201105.0;20211030.0;9.0;0.0;0.0;72635.8;1402.4;0.0;00;420.72;30.0;0.0
296678544;8639690;15468274;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;26242.0;GO;20201105.0;20210711.0;9.0;0.0;0.0;556190.79;3709.14;0.0;00;2225.48;30.0;0.0
296678544;8639690;15468239;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;5201.0;MG;20201105.0;20211025.0;9.0;0.0;0.0;89646.64;1706.72;0.0;00;512.01;30.0;0.0
296678544;8639690;15154542;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;7388.0;SP;20190825.0;20200825.0;9.0;0.0;0.0;102747.67;2016.93;0.0;00;605.07;30.0;0.0
296678544;8639690;15154945;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;17990.0;MG;20190824.0;20200824.0;9.0;0.0;0.0;555428.56;5451.51;0.0;00;1635.45;30.0;0.0
296678544;8639690;15154945;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;17990.0;MG;20190824.0;20200824.0;9.0;0.0;0.0;555428.56;5451.49;0.0;00;1635.45;30.0;0.0
296678544;8639690;15154461;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;50304.0;MG;20190824.0;20200824.0;9.0;0.0;0.0;110691.69;2172.87;0.0;00;651.86;30.0;0.0
296678544;8639690;15154899;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;7388.0;SP;20190826.0;20200826.0;9.0;0.0;0.0;115200.0;1130.59;0.0;00;339.18;30.0;0.0
296678544;8639690;15154899;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;7388.0;SP;20190826.0;20200826.0;9.0;0.0;0.0;115200.0;1130.41;0.0;00;339.12;30.0;0.0
