COD_APO;COD_ENDOSSO;COD_ITEM;DATA_COMP;COB_FUNDO;COD_MOD;ID_BEM;COBERTURA;CULTURA;MUNIC;UF;INDENIZ;DESP_SIN;EV_GER;VAL_FRANQ;D_AVISO;D_LIQ;D_OCORR_IN;D_OCORR_FI
289580480;354980;689484;2021;N;10;99;999;11310002.0;26596.0;PR;129109.12;0.0;8;0.0;20210225;20210621;20210202;20210202
289580538;355055;689542;2021;N;10;99;999;11310002.0;15868.0;PR;532.86;532.86;8;0.0;20201118;20201210;20201101;20201101
289580577;355106;689581;2021;N;10;99;999;11310002.0;39923.0;PR;16847.71;0.0;8;0.0;20201210;20210611;20201029;20201029
289580677;355209;689681;2021;N;10;99;999;11310002.0;9829.0;PR;18400.81;760.72;3;0.0;20201130;20210119;20201118;20201118
289580828;355390;689832;2021;N;10;99;999;11310002.0;26596.0;PR;531.41;0.0;8;0.0;20210226;20210614;20210202;20210202
289581007;355595;690011;2021;N;10;99;999;11310002.0;38735.0;RS;1520.78;1520.78;8;0.0;20210111;20210617;20210111;20210111
289581090;355692;690094;2021;N;10;99;999;11310002.0;27320.0;PR;68649.62;0.0;7;0.0;20210204;20210416;20210113;20210113
289581117;355719;690121;2021;N;10;99;999;11310002.0;1126.0;PR;435.8;435.8;8;0.0;20210303;20210609;20210210;20210210
289581358;355994;690362;2021;N;10;99;999;11310002.0;38735.0;RS;240.87;240.87;8;0.0;20210111;20210617;20210111;20210111
289581368;356004;690372;2021;N;10;99;999;11310002.0;38735.0;RS;52657.05;1443.05;8;0.0;20210107;20210614;20210107;20210107
289581387;356023;690391;2021;N;10;99;999;11310002.0;38735.0;RS;675.13;675.13;8;0.0;20210112;20210617;20210111;20210111
289581450;356095;690454;2021;N;10;99;999;11310002.0;13073.0;PR;17349.95;613.23;25;0.0;20210301;20210601;20201115;20201115
289581452;356097;690456;2021;N;10;99;999;11310002.0;9829.0;PR;667.79;667.79;8;0.0;20210322;20210812;20210202;20210202
289581486;356133;690490;2021;N;10;99;999;11310002.0;49212.0;PR;642.96;642.96;7;0.0;20210302;20210415;20210101;20210101
289581506;356161;690510;2021;N;10;99;999;11310002.0;44358.0;MT;4969.86;2616.86;8;0.0;20201202;20210329;20201101;20201101
289581657;356331;690661;2021;N;10;99;999;11310002.0;11109.0;PR;30523.21;0.0;7;0.0;20210204;20210412;20201219;20201219
289581753;356445;690757;2021;N;10;99;999;11310002.0;1494.0;PR;78476.0;0.0;7;0.0;20210219;20210527;20210104;20210104
289581908;356635;690912;2021;N;10;99;999;11310002.0;21340.0;RS;6267.62;291.62;8;0.0;20210107;20210624;20210106;20210106
289582035;356798;691039;2021;N;10;99;999;11310002.0;50634.0;RS;312.65;312.65;8;0.0;20210112;20210301;20210111;20210111
289582158;356955;691162;2021;N;10;99;999;11310002.0;35271.0;RS;42986.7;0.0;8;0.0;20210414;20210527;20210413;20210413
289582242;357057;691246;2021;N;10;99;999;11310002.0;17608.0;PR;573.17;573.17;8;0.0;20210222;20210408;20210129;20210129
289582368;357202;691372;2021;N;10;99;999;11270001.0;52883.0;PR;1351.7;1351.69;7;0.0;20210205;00000000;20210113;20210113
289582465;357306;691469;2021;N;10;99;999;11270001.0;11185.0;PR;804.33;804.33;7;0.0;20210205;20210415;20210117;20210117
289582509;357354;691513;2021;N;10;99;999;11270001.0;52704.0;PR;1178.54;1178.54;7;0.0;20210219;20210701;20210116;20210116
289582606;357467;691610;2021;N;10;99;999;11310002.0;4783.0;PR;33541.19;999.24;7;0.0;20210310;20210527;20210115;20210115
289582668;357552;691672;2021;N;10;99;999;11310002.0;30953.0;PR;45008.6;0.0;7;0.0;20210203;20210329;20201229;20201229
289582704;357591;691708;2021;N;10;99;999;11310002.0;48756.0;PR;92974.5;0.0;8;0.0;20210203;20210322;20201031;20201031
289582715;357602;691719;2021;N;10;99;999;11310002.0;45917.0;SP;749.23;749.22;8;0.0;20210325;00000000;20210202;20210202
289582849;357752;691853;2021;N;10;99;999;11310002.0;23087.0;RS;9380.56;540.56;7;0.0;20210302;20210719;20210208;20210208
289582899;357803;691903;2021;N;10;99;999;11310002.0;43012.0;MS;99736.8;0.0;8;0.0;20210302;20210630;20210201;20210201
289583000;357918;692004;2021;N;10;99;999;11270001.0;24598.0;SC;113529.01;560.38;7;0.0;20210205;20210326;20210104;20210104
289583009;357928;692013;2021;N;10;99;999;11310002.0;2383.0;SP;1575.77;1575.77;7;0.0;20201113;20201126;20201016;20201016
289583062;357988;692066;2021;N;10;99;999;11310002.0;19950.0;PR;346.15;346.15;6;0.0;20201113;20210329;20201112;20201112
289583067;357993;692071;2021;N;10;99;999;11310002.0;49212.0;PR;336.85;336.85;8;0.0;20210202;20210308;20201130;20201130
289583119;358054;692123;2021;N;10;99;999;11310002.0;12751.0;PR;552.74;552.74;7;0.0;20210315;20210422;20210108;20210108
289583137;358072;692141;2021;N;10;99;999;11310002.0;3258.0;PR;302.76;302.76;7;0.0;20210301;20210618;20210110;20210110
289583138;358073;692142;2021;N;10;99;999;11310002.0;14319.0;PR;14764.47;534.87;7;0.0;20210219;20210707;20210115;20210115
289583142;358077;692146;2021;N;10;99;999;11310002.0;3258.0;PR;331.83;331.83;7;0.0;20210301;20210618;20210110;20210110
289583191;358136;692195;2021;N;10;99;999;11310002.0;27698.0;PR;17736.48;0.0;6;0.0;20210330;20210518;20210328;20210328
289583298;358270;692302;2021;N;10;99;999;11310002.0;37949.0;PR;351.07;351.07;3;0.0;20201125;20210329;20201118;20201118
289583302;358274;692306;2021;N;10;99;999;11310002.0;13097.0;PR;206808.7;570.7;8;0.0;20210223;20210601;20210205;20210205
289583359;358348;692363;2021;N;10;99;999;11040004.0;14034.0;SP;553.07;553.07;8;0.0;20210224;20210616;20210201;20210201
289583437;358433;692441;2021;N;10;99;999;11310002.0;52876.0;PR;1181.3;1181.3;7;0.0;20210128;20210414;20210105;20210105
289583442;358439;692446;2021;N;10;99;999;11040004.0;19888.0;SP;32086.67;386.67;8;0.0;20210224;00000000;20210125;20210125
289583542;358564;692546;2021;N;10;99;999;11310002.0;13097.0;PR;288.14;288.14;7;0.0;20210305;20210617;20210226;20210226
289583570;358596;692574;2021;N;10;99;999;11310002.0;23513.0;PR;8547.89;533.58;7;0.0;20210212;20210601;20210101;20210101
289583581;358611;692585;2021;N;10;99;999;11310002.0;17000.0;PR;35564.37;0.0;7;0.0;20210224;20210329;20210114;20210114
295115569;6964271;9816910;2021;S;60;60;90;99999999.0;49999.0;PR;0.0;601.97;26;0.0;20200929;20201204;20200928;20200928
295116494;6965221;9817835;2021;N;70;60;80;99999999.0;19871.0;PR;1997.02;0.0;26;0.0;20210316;20210525;20210307;20210307
295117263;6966010;9818604;2021;S;60;60;60;99999999.0;45735.0;PR;0.0;828.17;27;0.0;20201007;20210218;20201002;20201002
295117263;6966010;9818604;2021;S;60;60;60;99999999.0;45735.0;PR;0.0;1326.35;27;0.0;20201007;20210218;20201002;20201002
295117263;6966010;9818604;2021;S;60;60;60;99999999.0;45735.0;PR;25391.57;0.0;27;0.0;20201007;20201105;20201002;20201002
295120550;6969396;9821891;2021;S;60;60;60;99999999.0;50043.0;PR;12060.42;0.0;26;0.0;20201111;20201203;20200907;20200907
295120550;6969396;9821891;2021;S;60;60;60;99999999.0;50043.0;PR;0.0;239.96;26;0.0;20201111;20201217;20200907;20200907
295120550;6969396;9821891;2021;S;60;60;60;99999999.0;50043.0;PR;0.0;686.13;26;0.0;20201111;20201217;20200907;20200907
295120613;6969460;9821954;2021;S;60;60;90;99999999.0;35635.0;PR;1100.0;0.0;26;0.0;20210122;20210223;20201201;20201201
295120613;6969460;9821954;2021;S;60;60;90;99999999.0;35635.0;PR;0.0;275.0;26;0.0;20210122;20210225;20201201;20201201
295120703;6969552;9822044;2021;S;60;60;90;99999999.0;1315.0;PR;15574.58;0.0;27;0.0;20201221;20210204;20201117;20201117
295120703;6969552;9822044;2021;S;60;60;90;99999999.0;1315.0;PR;0.0;781.57;27;0.0;20201221;20210204;20201117;20201117
295120703;6969552;9822044;2021;S;60;60;90;99999999.0;1315.0;PR;0.0;692.85;27;0.0;20201221;20210204;20201117;20201117
295121298;6970164;9822639;2021;S;60;60;60;99999999.0;41131.0;PR;0.0;1037.17;1;0.0;20200904;20201022;20200827;20200827
295121298;6970164;9822639;2021;S;60;60;60;99999999.0;41131.0;PR;0.0;166.62;1;0.0;20200904;20201022;20200827;20200827
295121298;6970164;9822639;2021;S;60;60;60;99999999.0;41131.0;PR;28121.71;0.0;1;0.0;20200904;20200928;20200827;20200827
295121641;6970518;9822982;2021;S;60;50;90;99999999.0;3447.0;PR;3930.0;0.0;39;0.0;20200716;20200803;20200714;20200714
295121641;6970518;9822982;2021;S;60;50;90;99999999.0;3447.0;PR;0.0;175.0;39;0.0;20200716;20210928;20200714;20200714
295122233;6971128;9823574;2021;S;60;60;60;99999999.0;9544.0;PR;2814.58;0.0;27;0.0;20200908;20210127;20200901;20200901
295122233;6971128;9823574;2021;S;60;60;60;99999999.0;9544.0;PR;0.0;449.92;27;0.0;20200908;20210128;20200901;20200901
295122233;6971128;9823574;2021;S;60;60;60;99999999.0;9544.0;PR;0.0;133.81;27;0.0;20200908;20210128;20200901;20200901
295122474;6971373;9823815;2021;S;60;60;90;99999999.0;48282.0;PR;0.0;189.08;27;0.0;20200818;20200929;20200810;20200810
295122474;6971373;9823815;2021;S;60;60;90;99999999.0;48282.0;PR;10102.87;0.0;27;0.0;20200818;20201016;20200810;20200810
295122474;6971373;9823815;2021;S;60;60;90;99999999.0;48282.0;PR;0.0;679.89;27;0.0;20200818;20200929;20200810;20200810
295122862;6971785;9824203;2021;S;60;60;90;99999999.0;9324.0;PR;0.0;599.57;26;0.0;20201009;20210624;20201002;20201002
295122862;6971785;9824203;2021;S;60;60;90;99999999.0;9324.0;PR;0.0;637.9;26;0.0;20201009;20210624;20201002;20201002
295122862;6971785;9824203;2021;S;60;60;90;99999999.0;9324.0;PR;6546.65;0.0;26;0.0;20201009;20210107;20201002;20201002
296595842;8516508;11402250;2021;N;80;99;999;99999999.0;431490.0;RS;7437.11;0.0;99;0.0;20210322;20210614;20200926;20200926
296595842;8516508;11404420;2021;N;80;99;999;99999999.0;431490.0;RS;718.29;0.0;99;0.0;20210322;20210614;20200710;20200710
296595844;8516510;11411153;2021;N;80;99;999;99999999.0;431490.0;RS;1471.48;0.0;99;0.0;20210702;        ;20210108;20210108
296595845;8516525;11416950;2021;N;80;99;999;99999999.0;431490.0;RS;9546.83;0.0;99;0.0;20210810;        ;20210611;20210611
296595845;8516524;11418109;2021;N;80;99;999;99999999.0;431490.0;RS;3945.47;0.0;99;0.0;20210810;20210922;20210524;20210524
296625553;8548670;11464624;2021;N;70;99;80;99999999.0;42879.0;MT;90000.0;0.0;27;0.0;20210514;20210604;20210205;20210205
296625553;8548670;11464624;2021;N;70;99;80;99999999.0;42879.0;MT;113054.65;0.0;27;0.0;20210514;20210528;20210205;20210205
296625553;8548670;11464624;2021;N;70;99;80;99999999.0;42879.0;MT;0.0;0.0;27;0.0;20210208;20210519;20210205;20210205
296625553;8548670;11464624;2021;N;70;99;80;99999999.0;42879.0;MT;0.0;0.0;27;0.0;20210210;20210519;20210205;20210205
296625574;8548701;11464658;2021;N;70;99;80;99999999.0;3681.0;RS;0.0;0.0;27;0.0;20210427;20210609;20210421;20210421
296630167;8553891;11475074;2021;S;60;60;100;99999999.0;35594.0;SP;0.0;0.0;39;0.0;20200706;20200811;20200628;20200628
296630691;8554559;11476330;2021;N;70;99;80;99999999.0;35594.0;SP;8694.28;0.0;27;0.0;20201126;20210112;20201123;20201123
296630694;8554564;11476333;2021;N;70;99;80;99999999.0;35594.0;SP;153846.15;0.0;34;0.0;20210315;20210611;20210311;20210311
296631150;8555083;11477112;2021;N;70;99;80;99999999.0;35594.0;SP;0.0;0.0;27;0.0;20210419;20210426;20210418;20210418
296631150;8555083;11477112;2021;N;70;99;80;99999999.0;35594.0;SP;0.0;0.0;27;0.0;20210420;20210512;20210418;20210418
296632148;8556173;11478774;2021;N;70;99;80;99999999.0;35594.0;SP;11080.0;0.0;27;0.0;20210429;20210714;20210428;20210428
296632203;8556237;11478839;2021;N;70;99;80;99999999.0;35594.0;SP;0.0;0.0;27;0.0;20200831;20200924;20200810;20200810
296632234;8556272;11478897;2021;N;70;99;80;99999999.0;35635.0;PR;0.0;0.0;15;0.0;20210225;20210510;20210211;20210211
296632331;8556381;11479029;2021;N;70;99;80;99999999.0;35635.0;PR;7851.78;0.0;15;0.0;20210317;20210503;20210313;20210313
296632355;8556406;11479061;2021;N;70;99;80;99999999.0;35635.0;PR;7497.95;0.0;27;0.0;20210409;20210526;20210331;20210331
296632361;8556413;11479071;2021;N;70;99;80;99999999.0;35635.0;PR;4180.0;0.0;27;0.0;20210316;20210705;20210313;20210313
296632610;8556673;11479393;2021;S;60;60;100;99999999.0;35594.0;SP;0.0;0.0;15;0.0;20200806;20200812;20200805;20200805
296633092;8557187;11479971;2021;S;60;60;100;99999999.0;35594.0;SP;0.0;0.0;15;0.0;20200814;20200819;20200811;20200811
296633092;8557187;11479971;2021;S;60;60;100;99999999.0;35594.0;SP;27415.01;0.0;27;0.0;20200814;20201013;20200811;20200811
296633196;8557295;11480086;2021;S;60;60;100;99999999.0;35594.0;SP;0.0;0.0;27;0.0;20201204;20210105;20200921;20200921
296633314;8557425;11480232;2021;S;60;60;100;99999999.0;35635.0;PR;30000.0;0.0;15;0.0;20210621;20210726;20210315;20210315
296633868;8557995;11480901;2021;S;60;60;100;99999999.0;35635.0;PR;0.0;0.0;15;0.0;20210414;20210512;20210321;20210321
296636184;8560559;11485323;2021;N;70;99;80;99999999.0;35594.0;SP;103275.0;0.0;27;0.0;20201024;20210111;20201022;20201022
296636226;8560606;11485420;2021;N;70;99;80;99999999.0;35594.0;SP;7231.69;0.0;27;0.0;20200918;20201022;20200915;20200915
296636285;8560679;11485539;2021;N;70;99;80;99999999.0;3681.0;RS;1796.0;0.0;27;0.0;20201104;20210113;20201028;20201028
296636285;8560679;11485539;2021;N;70;99;80;99999999.0;3681.0;RS;58298.09;0.0;15;0.0;20201104;20210121;20201028;20201028
296636526;8560965;11486085;2021;N;70;99;80;99999999.0;3681.0;RS;13769.85;0.0;15;0.0;20210201;20210218;20201029;20201029
296636697;8561157;11486510;2021;N;70;99;80;99999999.0;35594.0;SP;21204.0;0.0;27;0.0;20210330;20210423;20201015;20201015
296638938;8563782;11491563;2021;S;60;60;100;99999999.0;3681.0;RS;0.0;0.0;27;0.0;20210211;20210609;20210105;20210105
296638951;8563799;11491596;2021;S;60;60;100;99999999.0;3681.0;RS;13041.0;0.0;27;0.0;20201028;20201221;20201021;20201021
296638981;8563835;11491635;2021;S;60;60;100;99999999.0;3681.0;RS;10419.49;0.0;27;0.0;20210225;20210324;20210218;20210218
296639258;8564166;11492220;2021;S;60;60;100;99999999.0;3681.0;RS;845.0;0.0;27;0.0;20210415;20210928;20210330;20210330
296639319;8564236;11492348;2021;S;60;60;100;99999999.0;3681.0;RS;0.0;0.0;39;0.0;20210414;20211005;20210410;20210410
296639415;8564347;11492577;2021;S;60;60;100;99999999.0;3681.0;RS;2404.54;0.0;27;0.0;20210406;20210528;20210401;20210401
296640972;8566018;11496228;2021;S;60;60;100;99999999.0;35594.0;SP;19624.69;0.0;27;0.0;20200826;20210225;20200824;20200824
296644182;8569429;11501467;2021;S;60;60;100;99999999.0;42879.0;MT;11868.01;0.0;27;0.0;20210511;20210705;20210508;20210508
296644182;8569429;11501467;2021;S;60;60;100;99999999.0;42879.0;MT;0.0;0.0;27;0.0;20210511;20210517;20210508;20210508
296644578;8569886;11502366;2021;N;70;99;80;99999999.0;42879.0;MT;73759.5;0.0;5;0.0;20201021;20201221;20201020;20201020
296644608;8569924;11502441;2021;N;70;99;80;99999999.0;42879.0;MT;0.0;0.0;1;0.0;20210420;20210609;20210220;20210220
296644881;8570225;11503091;2021;S;60;60;100;99999999.0;42879.0;MT;0.0;0.0;27;0.0;20210325;20210629;20210322;20210322
296647210;8572690;11506997;2021;S;60;60;100;99999999.0;35594.0;SP;5540.0;0.0;27;0.0;20210210;20210610;20210121;20210121
296647229;8572710;11507020;2021;S;60;60;100;99999999.0;35594.0;SP;0.0;0.0;5;0.0;20210211;20210706;20210205;20210205
296648029;8573553;11508167;2021;S;60;60;100;99999999.0;3681.0;RS;491.82;0.0;15;0.0;20201021;20201210;20201021;20201021
296649347;8574928;11510194;2021;S;60;60;100;99999999.0;3681.0;RS;1176.98;0.0;15;0.0;20200720;20201014;20200615;20200615
296649989;8575606;11511081;2021;S;60;60;100;99999999.0;3681.0;RS;465.0;0.0;39;0.0;20200717;20201009;20200630;20200630
296650843;8576499;11512348;2021;S;60;60;100;99999999.0;3681.0;RS;13837.0;0.0;39;0.0;20201021;20210121;20200927;20200927
296651195;8576863;11512822;2021;S;60;60;100;99999999.0;35594.0;SP;12492.9;0.0;15;0.0;20201217;20210217;20201014;20201014
296652439;8578161;11514592;2021;N;70;99;80;99999999.0;35635.0;PR;530000.0;0.0;1;0.0;20210316;20210611;20210307;20210307
296652439;8578161;11514592;2021;N;70;99;80;99999999.0;35635.0;PR;80060.97;0.0;34;0.0;20210611;20210806;20210611;20210611
296652439;8578161;11514592;2021;N;70;99;80;99999999.0;35635.0;PR;0.0;0.0;15;0.0;20210326;20210331;20210311;20210311
296652439;8578161;11514592;2021;N;70;99;80;99999999.0;35635.0;PR;150000.0;0.0;15;0.0;20210326;20210809;20210311;20210311
296657417;8583637;11519657;2021;N;10;99;50;11270805.0;40871.0;MS;0.0;0.0;1;0.0;20200722;00000000;20200320;20200320
296657444;8583676;11519684;2021;N;10;99;50;11270805.0;13248.0;PR;0.0;0.0;1;0.0;20200818;00000000;20200414;20200414
296657608;8583995;11519848;2021;N;10;99;50;11270805.0;27320.0;PR;0.0;0.0;1;0.0;20200702;00000000;20200420;20200420
296657659;8584100;11519899;2021;N;10;99;50;11270805.0;29407.0;PR;0.0;0.0;1;0.0;20200826;00000000;20200819;20200819
296657676;8584134;11519916;2021;N;10;99;50;11270805.0;26194.0;MS;65814.8;0.0;1;0.0;20200707;20201002;20200505;20200505
296657922;8584704;11520162;2021;N;10;99;50;11270805.0;24309.0;PR;0.0;0.0;1;0.0;20200715;00000000;20200630;20200630
296657948;8584769;11520188;2021;N;10;99;50;11270805.0;49212.0;PR;40565.25;0.0;1;0.0;20200831;20201026;20200414;20200414
296658061;8585004;11520301;2021;N;10;99;50;11270805.0;16836.0;PR;6545.0;0.0;1;0.0;20200811;20200925;20200415;20200415
296658066;8585014;11520306;2021;N;10;99;50;11270805.0;40204.0;PR;17071.94;0.0;1;0.0;20200814;20201119;20200430;20200430
296658136;8585169;11520376;2021;N;10;99;50;11270805.0;11329.0;PR;3142.13;0.0;1;0.0;20200721;20201027;20200413;20200413
296658142;8585181;11520382;2021;N;10;99;50;11270805.0;1315.0;PR;0.0;0.0;1;0.0;20200703;00000000;20200630;20200630
296658234;8585385;11520474;2021;N;10;99;50;11270805.0;13073.0;PR;30013.05;0.0;1;0.0;20200810;20201023;20200415;20200415
296658332;8585580;11520572;2021;N;10;99;50;11270805.0;2204.0;PR;18947.96;0.0;1;0.0;20200706;20200914;20200315;20200315
296658504;8585959;11520744;2021;N;10;99;50;11270805.0;3258.0;PR;0.0;0.0;1;0.0;20200805;00000000;20200413;20200413
296658604;8586185;11520844;2021;N;10;99;50;11270805.0;14326.0;PR;0.0;0.0;1;0.0;20200702;00000000;20200420;20200420
296658641;8586259;11520881;2021;N;10;99;50;11270805.0;34942.0;MS;5691.04;0.0;1;0.0;20200702;20201020;20200415;20200415
296658699;8586389;11520939;2021;N;10;99;50;11270805.0;11329.0;PR;18833.39;0.0;1;0.0;20200821;20201021;20200413;20200413
296658776;8586546;11521016;2021;N;10;99;50;11270805.0;35893.0;PR;0.0;0.0;1;0.0;20200817;00000000;20200815;20200815
296658798;8586590;11521038;2021;N;10;99;50;11270805.0;17000.0;PR;21504.39;0.0;1;0.0;20200724;20201016;20200413;20200413
296658913;8586841;11521153;2021;N;10;99;50;11270805.0;25669.0;MS;0.0;0.0;1;0.0;20200730;00000000;20200408;20200408
296658968;8586966;11521208;2021;N;10;99;50;11270805.0;3911.0;MS;0.0;0.0;1;0.0;20200817;00000000;20200816;20200816
296658973;8586976;11521213;2021;N;10;99;50;11270805.0;14302.0;PR;0.0;0.0;1;0.0;20200901;00000000;20200415;20200415
296659012;8587070;11521252;2021;N;10;99;50;11270805.0;31732.0;PR;29475.11;0.0;1;0.0;20200702;20201026;20200330;20200330
296659290;8587659;11521530;2021;N;10;99;50;11270805.0;26383.0;PR;0.0;0.0;1;0.0;20200710;00000000;20200315;20200315
296659346;8587777;11521586;2021;N;10;99;50;11270805.0;14450.0;PR;6732.0;0.0;1;0.0;20200702;20200916;20200406;20200406
296659385;8587861;11521625;2021;N;10;99;50;11270805.0;40826.0;MS;0.0;0.0;1;0.0;20200824;00000000;20200510;20200510
296659521;8588172;11521761;2021;N;10;99;50;11270805.0;26462.0;PR;0.0;0.0;1;0.0;20200721;00000000;20200415;20200415
296659556;8588242;11521796;2021;N;10;99;50;13325002.0;6585.0;SP;0.0;0.0;1;0.0;20200922;00000000;20200724;20200724
296659587;8588311;11521827;2021;N;10;99;50;13325002.0;41124.0;PR;0.0;0.0;1;0.0;20200804;00000000;20200708;20200708
296659638;8588416;11521878;2021;N;10;99;50;13325002.0;16214.0;PR;0.0;0.0;1;0.0;20200910;00000000;20200701;20200701
296659697;8588543;11521937;2021;N;10;99;50;13325002.0;2431.0;PR;0.0;0.0;1;0.0;20200729;00000000;20200627;20200627
296659826;8588807;11522066;2021;N;10;99;50;13325002.0;7144.0;PR;0.0;0.0;1;0.0;20200824;00000000;20200813;20200813
296659837;8588835;11522077;2021;N;10;99;50;13325002.0;41203.0;PR;13704.24;0.0;1;0.0;20200828;20201124;20200821;20200821
296659840;8588841;11522080;2021;N;10;99;50;13325002.0;41485.0;RS;0.0;0.0;1;0.0;20201013;00000000;20200819;20200819
296659856;8588879;11522096;2021;N;10;99;50;13325002.0;40204.0;PR;0.0;0.0;1;0.0;20200821;00000000;20200812;20200812
296659898;8588972;11522138;2021;N;10;99;50;13325002.0;43579.0;PR;0.0;0.0;1;0.0;20200901;00000000;20200705;20200705
296659915;8589006;11522155;2021;N;10;99;50;13325002.0;5641.0;RS;0.0;0.0;1;0.0;20200825;00000000;20200821;20200821
296659928;8589035;11522168;2021;N;10;99;50;11270805.0;11109.0;PR;15010.32;0.0;1;0.0;20200805;20201020;20200414;20200414
296659950;8589082;11522190;2021;N;10;99;50;11310002.0;27519.0;PR;4946.06;0.0;1;0.0;20210219;20210517;20210113;20210113
